index,game,category,question,answer,amount,media,dj
4364,8121,EUROPEAN ROYALTY,First name shared by Prince Andrew's older daughter & Queen Victoria's youngest daughter,Beatrice,2000,,True
4365,8121,COLLEGES & UNIVERSITIES,In 1910 this state's first junior college was founded in Fresno,California,400,,True
4366,8121,COLLEGES & UNIVERSITIES,Benjamin Franklin helped found this Ivy League school in 1740,Penn (the University of Pennsylvania),800,,True
4367,8121,COLLEGES & UNIVERSITIES,"Founded in Atlanta in 1885, this university has one of the finest engineering schools in the country",Georgia Tech,1200,,True
4368,8121,COLLEGES & UNIVERSITIES,The Catholics & the Ramblers were early names for this university's football team,Notre Dame,1600,,True
4369,8121,COLLEGES & UNIVERSITIES,"Founded as a seminary in South Hadley, Massachusetts, it was the 1st U.S. college for women",Mount Holyoke,2000,,True
4370,8121,PLANTS & TREES,"Kangaroo vine, which can be grown indoors or out, is native to this country",Australia,400,,True
4371,8121,PLANTS & TREES,Varying leaf shapes make it hard to identify this poisonous plant sometimes classed as Toxicodendron,poison oak (poison ivy),800,,True
4372,8121,PLANTS & TREES,The essential ones of these give aromatic plants their taste or odor,oils,1200,,True
4373,8121,PLANTS & TREES,"Used in polishes, carnauba wax is derived from the leaves of this type of tropical tree",a palm,1600,,True
4374,8121,PLANTS & TREES,"Named for a biblical person & found in the desert, this tree is the largest species of yucca",the Joshua tree,2000,,True
4375,8121,ABOLITIONISM,"Between 1830 & 1860, this system transported many runaway slaves to southern Ontario",the Underground Railroad,400,,True
4376,8121,ABOLITIONISM,"Before the Harpers Ferry attack, he & his men killed 5 proslavers in Pottawatomie, Kansas",John Brown,800,,True
4377,8121,ABOLITIONISM,This 1787 ordinance included a fugitive slave clause,the Northwest Ordinance,1200,,True
4378,8121,ABOLITIONISM,"The first issue of this William Lloyd Garrison abolitionist paper was published January 1, 1831",The Liberator,1600,,True
4379,8121,ABOLITIONISM,"By means of the Missouri Compromise, this New England state was admitted as a free state",Maine,2000,,True
4380,8121,WORLD LITERATURE,"Michael Shaara's Pulitzer Prize-winning novel ""The Killer Angels"" is an account of this July 1863 battle",the Battle of Gettysburg,400,,True
4381,8121,WORLD LITERATURE,"In an epic work by Sir Thomas Malory, he & Mordred slay each other",King Arthur,800,,True
4382,8121,WORLD LITERATURE,Oldest son Dmitri stands trial for his father's murder in this novel by Dostoyevsky,The Brothers Karamazov,1200,,True
4383,8121,WORLD LITERATURE,A governess finds her 2 young charges under the influence of ghosts in this Henry James tale,Turn of the Screw,1600,,True
4384,8121,WORLD LITERATURE,Some critics consider this 1912 Zane Grey novel the best Western ever written,The Riders of the Purple Sage,2000,,True
4385,8122,CUBA,"When he discovered Cuba in October 1492, the island was inhabited by Taino & Ciboney Indians",(Christopher) Columbus,200,,False
4386,8122,CUBA,"Fewer than 500,000 of the over 10 million Cubans belong to this, the only legal political party",the Communist Party,400,,False
4387,8122,CUBA,In 1984 Cuba reached an agreement with this country for the repatriation of some Mariel refugees,The United States,600,,False
4388,8122,CUBA,1 of 2 team sports in which Cuba won Olympic gold medals at the 1992 Summer Olympics,baseball (or women's volleyball),800,,False
4389,8122,CUBA,"This man, overthrown in 1959, died in Spain in 1973",Batista,1000,,False
4390,8122,SCI-FI TV,"The first episode of ""The Time Tunnel"" was set in part aboard this ill-fated ship",the Titanic,200,,False
4391,8122,SCI-FI TV,Popular group of heroes seen here:,the Mighty Morphin Power Rangers,400,https://www.j-archive.com/media/1994-09-19_J_02.jpg,False
4392,8122,SCI-FI TV,"Matt Frewer played reporter Edison Carter & this character, his computer-generated alter ego",Max Headroom,600,,False
4393,8122,SCI-FI TV,There was a new Number Two for almost every one of the 17 episodes of this 1960s Patrick McGoohan classic,The Prisoner,800,,False
4394,8122,SCI-FI TV,"1 of the 2 series that featured Oscar Goldman, head of the Office of Strategic Intelligence",The Six Million Dollar Man (or The Bionic Woman),1000,,False
4395,8122,FOOD,"There are many varieties of this soup, including conch, corn & New England clam",chowder,200,,False
4396,8122,FOOD,"Sprinkled over osso buco, Gremolata is a tasty mixture of garlic, grated lemon rind & this green garnish",parsley,400,,False
4397,8122,FOOD,"Herkimer, a sharp variety of this cheese is made in Herkimer County, New York",cheddar,600,,False
4398,8122,FOOD,"Made in India, jaggery is a coarse, unrefined, brown type of this",sugar,800,,False
4399,8122,FOOD,Algarroba is another name for this chocolate substitute used to feed livestock,carob,1000,,False
4400,8122,BIBLICAL PEOPLE,"Though John's gospel does not tell of this man betraying Jesus with a kiss, the other gospels do",Judas,200,,False
4401,8122,BIBLICAL PEOPLE,This blameless man had the misfortune to become the object of a wager between God & Satan,Job,400,,False
4402,8122,BIBLICAL PEOPLE,"When given the choice by Pilate, the crowd chose to release this convict rather than Jesus",Barabbas,600,,False
4403,8122,BIBLICAL PEOPLE,"For his painting of this mother of Solomon, Rembrandt used his wife Hendrickje as the model",Bathsheba,800,,False
4404,8122,BIBLICAL PEOPLE,Mishael was the original name of this man cast into the fiery furnace with Shadrach & Abednego,Meshach,1000,,False
4405,8122,THE 1994 FORTUNE 500,First on the list of sales is this Detroit company; it's also first in number of employees,General Motors,200,,False
4406,8122,THE 1994 FORTUNE 500,"The top apparel company on the list in sales, it came in at No. 90, which is much better than No. 501",Levi's (Levi Strauss),400,,False
4407,8122,THE 1994 FORTUNE 500,"Number 4 in overall sales, it might not compute that it was also the biggest money loser",IBM,600,,False
4408,8122,THE 1994 FORTUNE 500,Fisher-Price was missing from the 1994 list because it's now part of this toy company,Mattel,800,,False
4409,8122,THE 1994 FORTUNE 500,"Of the 4 companies under ""Q"" in the index, these 2 have Quaker in their names",Quaker Oats & Quaker State oil,1000,,False
4410,8122,ANIMAL PHRASES,"When your nerves are rattled, you may feel like you have ""butterflies"" here",in your stomach,200,,False
4411,8122,ANIMAL PHRASES,"It's when ""the mice will play""",when the cat is away,400,,False
4412,8122,ANIMAL PHRASES,To bring on a complicated problem is to open a can of these,worms,600,,False
4413,8122,ANIMAL PHRASES,"Someone who is quite angry is as ""mad as a wet"" one of these",a hen,800,,False
4414,8122,ANIMAL PHRASES,"Something that can be accomplished quickly can be done in ""Two Shakes of"" this",a lamb's tail,1000,,False
4415,8122,HISTORIC AFFAIRS,The Trent Affair of 1861 was a naval incident that almost brought England into this war,the United States Civil War,400,,True
4416,8122,HISTORIC AFFAIRS,It led to the resignation of a U.S. president,the Watergate affair,800,,True
4417,8122,HISTORIC AFFAIRS,"Exposed in 1986, this affair involved, among other nations, the U.S., Nicaragua & Israel",the Iran-Contra affair,1200,,True
4418,8122,HISTORIC AFFAIRS,This affair began in 1894 when a Jewish officer was accused of giving information to the Germans,the Dreyfus affair,1600,,True
4419,8122,HISTORIC AFFAIRS,Elbridge Gerry of gerrymander fame was embroiled in this 1797-98 American-French affair,the XYZ Affair,2000,,True
4420,8122,LEGENDS OF THE WORLD,"This world-famous lake monster has often been ""seen"" near Urquhart Castle",the Loch Ness Monster,400,,True
4421,8122,LEGENDS OF THE WORLD,French-Canadian lumberjacks may have been the first to spread the tall tales about this giant,Paul Bunyan,800,,True
4422,8122,LEGENDS OF THE WORLD,In Norse myth Niflheim is a land of ice & Muspellsheim is a land of this,fire,1200,,True
4423,8122,LEGENDS OF THE WORLD,"In a famous 14th century poem, this nephew of King Arthur beheads the Green Knight",Sir Gawain,1600,,True
4424,8122,LEGENDS OF THE WORLD,This paladin of Charlemagne went mad when the fair Angelica ran off with a moor named Medoro,Orlando (Roland),2000,,True
4425,8122,U.S. STATES,Its state bird is the Baltimore Oriole,Maryland,400,,True
4426,8122,U.S. STATES,Tomatoes rank as Florida's second most valuable crop; this fruit is number one,oranges,800,,True
4427,8122,U.S. STATES,Kentucky's state song is this Stephen Foster classic,"""My Old Kentucky home""",1200,,True
4428,8122,U.S. STATES,"Though this tree is now rare due to a ""Dutch"" disease, it's still Massachusetts' state tree",the elm,1600,,True
4429,8122,U.S. STATES,"When it joined the Union in 1803, it became the first state west of the Alleghenies",Ohio,2000,,True
4430,8122,BALLET,"Maria Tallchief played this fairy in her ex-husband George Balanchine's 1954 version of ""The Nutcracker""",the Sugarplum Fairy,400,,True
4431,8122,BALLET,"This Moscow ballet company premiered ""The Red Poppy"", the first important Soviet ballet, in 1927",the Bolshoi,800,,True
4432,8122,BALLET,"Mikhail Baryshnikov called her ""the most American of all choreographers""",Agnes de Mille,1200,,True
4433,8122,BALLET,"A 1971 ballet about this great dancer features characters he played, such as The Rose & the Faun",Nijinsky,1600,,True
4434,8122,BALLET,"Born in 1881, this Russian ballerina was famous for her dragonfly solo as well as for ""The Dying Swan""",Pavlova,2000,,True
4435,8122,FURNITURE,It's what a convertible sofa converts into,a bed,400,,True
4436,8122,FURNITURE,"Equipped with a mirror & several small drawers that hold makeup, one for men was called the Beau Brummel",vanity (dressing table),800,,True
4437,8122,FURNITURE,"For furniture with French names, it precedes Volante, Percee & Longue",chaise,1200,,True
4438,8122,FURNITURE,"British rococo furniture is also called this ""style"", after a famous furniture maker of the time",Chippendale,1600,,True
4439,8122,FURNITURE,Mies van der Rohe said it's almost harder to design a good one of these than a good building,a chair,2000,,True
4440,8122,WRITERS NAMED JAMES,"A fact in one of his daughter's school books sparked his interest in writing about a ""Shogun""",James Clavell,400,,True
4441,8122,WRITERS NAMED JAMES,"Before tackling Samuel Johnson's entire life, he published a journal of their tour ""To the Hebrides""",(James) Boswell,800,,True
4442,8122,WRITERS NAMED JAMES,"""Only One Woof"" & ""Christmas Day Kitten"" are among the books this veterinarian has written for kids",James Herriot,1200,,True
4443,8122,WRITERS NAMED JAMES,"While a student in Dublin, he wrote an essay titled ""My Favourite Hero""; his hero was Ulysses",James Joyce,1600,,True
4444,8122,WRITERS NAMED JAMES,"Books like ""The Postman Always Rings Twice"" earned him a reputation as a ""tough-guy"" writer",(James M.) Cain,2000,,True
4445,8123,NATURE,"Because of their lack of movement, sponges were once thought to be these instead of animals",plants,200,,False
4446,8123,NATURE,This strikes the Earth about 100 times each second & often in the same place twice,lightning,400,,False
4447,8123,NATURE,"Tahoe National Forest in California is the northernmost natural locale for these ""giant"" trees",sequoias,600,,False
4448,8123,NATURE,"This tall, hollow grass is used to make everything from window shades to water pipes",bamboo,800,,False
4449,8123,NATURE,"What's often called ""fool's gold"" is really this mineral",pyrite,1000,,False
4450,8123,SMELL,"An extremely unpleasant smell is said to ""stink to"" this",to high heaven,200,,False
4451,8123,SMELL,"It's a mix of dried flowers & spices, sort of a hodgepodge or odds & ends",potpourri,400,,False
4452,8123,SMELL,Mystery fans know hydrogen cyanide emits a faint odor of bitter ones of these,almonds,600,,False
4453,8123,SMELL,Shakespeare wrote it's excessive to paint the lily or throw this on a violet,perfume,800,,False
4454,8123,SMELL,"From Old French for ""apple of amber"", it's a ball of aromatic substances",pomander,1000,,False
4455,8123,WORLD CUP '94,This team defeated Italy on penalty kicks to win the tournament,Brazil,200,,False
4456,8123,WORLD CUP '94,"The 2 teams automatically in the tournament were the defending Champs, Germany, & this one",The United States,400,,False
4457,8123,WORLD CUP '94,"At the end of the second round, officials had issued a record 179 of these",yellow cards,600,,False
4458,8123,WORLD CUP '94,Word most associated with Univision announcer Andres Cantor,"""Gol!""",800,,False
4459,8123,WORLD CUP '94,This team's Oleg Salenko set a record by scoring 5 times in 1 game against Cameroon,Russia,1000,,False
4460,8123,CAPITAL CITIES,The Danish royal family lives in the Amalienborg Palace in this city,Copenhagen,200,,False
4461,8123,CAPITAL CITIES,The apartment where Sigmund Freud lived & worked for nearly 50 years is now a museum in this capital,Vienna,400,,False
4462,8123,CAPITAL CITIES,Spanish conquistador Pedro de Valdivia founded this Chilean capital in 1541,Santiago,600,,False
4463,8123,CAPITAL CITIES,You can see coins being minted at the Royal Australian Mint in this city,Canberra,800,,False
4464,8123,CAPITAL CITIES,This capital of the Bahamas was once a haven for pirates & buccaneers,Nassau,1000,,False
4465,8123,THE OLD TESTAMENT,In Exodus the first plague brought upon Egypt was the turning of the waters to this,Blood,200,,False
4466,8123,THE OLD TESTAMENT,"After Abel was slain, & Cain went to the land of Nod, Eve gave birth to this son",Seth,400,,False
4467,8123,THE OLD TESTAMENT,"Leviticus 16 is devoted to this holiday, the holiest in the Jewish calendar",Yom Kippur,600,,False
4468,8123,THE OLD TESTAMENT,In 2 Samuel 1 David laments the deaths of this king & his son Jonathan,Saul,800,,False
4469,8123,THE OLD TESTAMENT,It's the book in which you'd find the story of Samson & Delilah,Judges,1000,,False
4470,8123,FIRSTS,"On April 3, 1860 the first mail carried by this service left St. Joseph, Mo. & Sacramento, Calif. simultaneously",the Pony Express,200,,False
4471,8123,FIRSTS,"Made by the Bureau of Engraving & Printing, these were available in rolls for the first time in 1908",stamps,400,,False
4472,8123,FIRSTS,"In 1889, at its plant in Elizabethport, New Jersey, this company produced the first electric sewing machine",Singer,600,,False
4473,8123,FIRSTS,"Named for its home port in Georgia, it was the first steamship to cross the Atlantic",the Savannah,800,,False
